Dados Acustico - Tempo X Frequência e Tempo X Amplitude UHE Tucurui:UGH-05:Trafo Acústico 1:Acústico 1 P1 UGH-05 - T FE (ppm)

Tempo (s);Frequencia (Hz);Amplitude (dBae)
38,856365;6,63695837678961;38,3688964874946
38,859269;21,7256362507759;45,3049211083647
38,861402;38,557496030846;38,9367477749468
38,864267;10,7944732297064;34,5134423077612
38,867244;20,0947323094589;33,6242996985988
38,869885;28,7110568112401;37,45317728678
38,873361;38,6100386100386;44,5362360082854
38,875759;21,9298245614035;37,7676234410855
38,878571;19,7148489956856;39,9857391314819
38,884135;20,4876049989756;35,717031071229
38,886914;8,93902965291906;36,088660887305
38,892475;28,193450444589;39,2092624231778
38,895239;7,58104133183734;38,0726817273059
38,9008;19,1001697792869;34,9305897656537
38,903293;9,56604922167145;33,1489259082862
38,90637;13,3779264214047;38,3688964874946
38,909144;5,67767053288993;39,2092624231778
38,912255;7,28332119446468;45,0043496251546
38,915058;11,3019891500904;44,6946685414376
38,91747;14,7617039223956;35,3313742197426
38,919764;27,3517632118785;40,2319846297916
38,924636;2147483647;33,1489259082862
38,928174;32,7992935536773;40,9370016504374
38,931728;10,4882880783126;42,0136484871591
38,934483;41,1240575736806;43,3525861656644
38,936719;34,2743191873871;36,7936779079507
38,940155;256,410256410256;38,6567660502478
38,942479;23,840485478977;38,0726817273059
38,944873;14,0873415174079;38,9367477749468
38,948189;16,6759310728182;33,1489259082862
38,950807;21,551724137931;36,4472483356988
38,953317;13,4842000351762;39,7334128869696
38,956825;243,055555555556;39,4746979622293
38,959152;6,61375661375661;38,6567660502478
38,962262;6,45205107307797;41,8072032093355
38,967818;32,1543408360129;44,2118057850941
38,969747;23,9453176019853;43,1717196088105
38,974283;10000;33,1489259082862
38,976144;47,2813238770686;45,1557404488113
38,97858;9,11521633446767;37,7676234410855
38,984144;14,8570013618918;34,9305897656537
38,986922;3,99606541251691;37,7676234410855
38,992488;13,3067198935462;36,7936779079507
38,99525;14,6566164154104;36,088660887305
38,998042;21,6919739696312;37,7676234410855
39,000945;8,27015851137147;34,5134423077612
39,003591;10,6518960374947;34,9305897656537
39,006088;15,4309648027041;34,0785386443726
39,009283;21,718895439032;43,7049898355386
39,011683;13,8723741577487;33,6242996985988
39,017479;23,1627711097073;36,088660887305
39,020177;19,1938579654511;36,4472483356988
39,023375;28,5306704707561;44,5362360082854
39,025823;11,0717449069973;39,4746979622293
39,028105;26,246719160105;38,3688964874946
39,031377;20,1983106867426;37,45317728678
39,034149;18,8758389261745;36,088660887305
39,036428;28,5714285714286;39,4746979622293
39,040044;29,8953662182362;43,8767366294562
39,042491;26,4783759929391;37,1287470635886
39,044745;32,9644454909348;38,3688964874946
39,048049;19,4212468440474;38,6567660502478
39,05082;21,3447171824973;36,088660887305
39,053403;9,08324141958087;36,088660887305
39,056832;4,25773488504116;38,0726817273059
39,059487;47,5059382422803;44,5362360082854
39,061488;7,77125706782432;33,1489259082862
39,067495;17,2786177105832;34,5134423077612
39,070271;16,9915660045105;37,1287470635886
39,07583;13,0208333333333;37,7676234410855
39,078593;14,8904488406722;38,6567660502478
39,080884;5,77734126754867;34,0785386443726
39,084498;47,0957613814757;42,9875940202938
39,086829;14,3639464942993;34,5134423077612
39,089867;19,4995125121872;44,3753083722783
39,092503;15,4798761609907;39,2092624231778
39,095262;11,6976166106156;38,0726817273059
39,09775;11,171104077453;33,6242996985988
39,100828;21,2359311955829;35,3313742197426
39,103605;26,2297105474295;35,3313742197426
39,109169;13,3779264214047;37,1287470635886
39,111933;17,6420489110597;37,45317728678
39,117498;15,0829562594268;35,717031071229
39,119804;23,9946252039543;34,5134423077612
39,123067;13,5357246446872;37,1287470635886
39,125967;22,1378874130297;43,1717196088105
39,128098;15,7347569542006;36,088660887305
39,131751;65,3120464441219;43,7049898355386
39,134165;12,9421915444349;36,4472483356988
39,136449;25,2584586466165;43,5303070572043
39,140053;46,260601387818;43,7049898355386
39,142092;15,0899593731863;33,1489259082862
39,145271;11,9972216960283;40,2319846297916
39,148902;2000;34,5134423077612
39,150834;15,0699677072121;35,717031071229
39,153612;12,5531980037353;34,0785386443726
39,159174;17,8094390026714;37,45317728678
39,161486;22,544116503848;40,7073584201043
39,167502;14,5228215767635;35,3313742197426
39,169907;11,8343195266272;33,1489259082862
39,172752;16,3193572683907;34,5134423077612
39,175845;17,9573512906846;38,0726817273059
39,178218;9,29260076663956;33,1489259082862
39,180901;12,1261115602264;33,1489259082862
39,184172;12,9842025535598;36,088660887305
39,186951;17,0394036208733;34,5134423077612
39,189381;14,3833153541891;33,1489259082862
39,19251;26,1380962753213;40,2319846297916
39,195273;36,9549150036955;37,45317728678
39,198071;24,6710526315789;36,7936779079507
39,200839;10,7688994184794;35,3313742197426
39,203617;9,88086499915307;35,717031071229
39,209062;15,9348441926346;36,088660887305
39,211569;26,7591072188773;37,7676234410855
39,215091;45,9418070444104;42,4144329412481
39,217507;21,5285252960172;34,5134423077612
39,219947;20,9871182515559;36,7936779079507
39,223214;18,5681865071178;42,6090806110361
39,225849;19,9866755496336;38,3688964874946
39,228118;35,9803055169802;42,8000897927344
39,231541;18,2232346241458;34,5134423077612
39,234175;8,61883214824391;36,088660887305
39,236952;21,1416490486258;35,717031071229
39,242517;15,7056315907561;36,7936779079507
39,245188;23,0907862131111;36,4472483356988
39,250845;16,6493236212279;35,3313742197426
39,253285;20,1356506994489;36,7936779079507
39,256414;19,1123380760246;38,6567660502478
39,259185;20,3389830508475;39,2092624231778
39,261471;24,1866893472252;34,0785386443726
39,267515;20,6526228831062;33,1489259082862
39,27029;22,5733634311512;34,5134423077612
39,272613;8,61798809150736;33,6242996985988
39,275699;15,0075037518759;35,717031071229
39,278619;11,1058226241472;37,7676234410855
39,281155;18,716577540107;33,1489259082862
39,284178;23,4942332336608;35,3313742197426
39,286956;14,9508756941478;35,3313742197426
39,289367;11,5370962016329;34,9305897656537
39,29252;30,3161541792984;36,7936779079507
39,294958;19,5621797857476;33,6242996985988
39,30085;21,6919739696312;34,5134423077612
39,303196;43,2780847145488;41,1615973658781
39,306341;13,4511913912375;38,0726817273059
39,30919;17,8412132024978;39,9857391314819
39,311471;36,1827227498869;43,7049898355386
39,317517;19,4552529182879;34,0785386443726
39,319782;19,7959494441907;39,7334128869696
39,323638;8,9126559714795;34,0785386443726
39,325855;16,7714884696017;38,3688964874946
39,328394;53,0207897307102;37,7676234410855
39,331412;9,8405825624877;38,6567660502478
39,33452;62,9425649095201;42,9875940202938
39,336873;18,2095864661654;34,9305897656537
39,340394;10000;33,6242996985988
39,342528;13,1090233777584;36,4472483356988
39,344865;15,6566338237279;37,7676234410855
39,350857;19,573727707699;35,3313742197426
39,353631;14,8809523809524;36,4472483356988
39,355904;21,7413810953515;38,3688964874946
39,359044;24,330900243309;38,0726817273059
39,361958;14,9144700797468;41,8072032093355
39,367524;21,6356555603635;35,3313742197426
39,369899;18,0866515031104;33,1489259082862
39,375998;25,6;44,5362360082854
39,378629;16,4428610578241;38,0726817273059
39,383927;6,8975031038764;33,1489259082862
39,386801;26,0004521817771;38,0726817273059
39,389763;22,0118864186661;38,9367477749468
39,392664;32,071840923669;45,5969036491134
39,39499;19,2826841496336;33,6242996985988
39,398091;14,3266475644699;37,7676234410855
39,400862;17,3573443263181;35,717031071229
39,403612;9,4952217593727;37,7676234410855
39,409333;37,5704445835942;44,5362360082854
39,411966;7,51366120218579;38,6567660502478
39,41523;136,054421768707;39,9857391314819
39,417528;17,4064403829417;35,717031071229
39,420294;22,5428313796213;38,0726817273059
39,426002;28,7907869481766;44,3753083722783
39,428116;21,2040195445745;39,7334128869696
39,4342;10,8837614279495;36,088660887305
39,436486;9,12825193975354;34,5134423077612
39,44254;22,7066303360581;38,3688964874946
39,445301;25,5047821466525;37,45317728678
39,447601;8,15660685154976;34,0785386443726
39,450866;7,41839762611276;35,717031071229
39,453983;27,8829604130809;43,3525861656644
39,459062;18,6820652173913;34,5134423077612
39,461571;22,9174766221276;33,6242996985988
39,469058;8,70574579222287;33,1489259082862
39,473107;15,9562343286984;36,7936779079507
39,475877;18,0872710829754;39,2092624231778
39,47864;12,9673654635833;37,7676234410855
39,481434;14,5499896071503;36,4472483356988
39,484207;15,0667240637107;33,6242996985988
39,486656;24,0384615384615;37,7676234410855
39,489772;19,1241155096577;38,9367477749468
39,492548;20,3160270880361;37,45317728678
39,494987;22,4233202530632;38,3688964874946
39,498105;24,6355984397454;37,7676234410855
39,501007;32,3434284034108;37,1287470635886
39,503653;19,0289116690197;36,088660887305
39,509345;27,1739130434783;43,7049898355386
39,511484;16,1833247022268;37,7676234410855
39,514884;21,1528291909043;36,088660887305
39,517544;12,911555842479;34,5134423077612
39,519816;25,6568144499179;39,2092624231778
39,522643;11,9034736500379;34,9305897656537
39,525884;20,3068592057762;37,7676234410855
39,528645;18,1590635812618;36,088660887305
39,534543;60,8365019011407;42,6090806110361
39,536627;15,0873810821005;34,0785386443726
39,544546;4,88639139995114;33,1489259082862
39,547746;11,955049015701;34,5134423077612
39,55121;31,2256049960968;45,1557404488113
39,553654;28,0831260531172;35,717031071229
39,559213;26,9179004037685;39,2092624231778
39,561976;29,4674805304146;38,9367477749468
39,564307;16,7926112510495;36,7936779079507
39,567541;12,9366106080207;36,4472483356988
39,570144;16,4059295716881;36,4472483356988
39,575884;24,4988864142539;39,7334128869696
39,578264;15,2058216574346;36,4472483356988
39,581908;124,610591900312;39,7334128869696
39,584212;14,6229371213704;34,5134423077612
39,586499;58,6248012718601;44,0456445030356
39,589778;19,1204588910134;36,7936779079507
39,592552;13,4649910233393;38,9367477749468
39,595147;10,1522842639594;39,7334128869696
39,598463;44,5765230312036;43,8767366294562
39,600879;12,9087779690189;37,7676234410855
39,603276;24,9643366619116;37,45317728678
39,606767;23,2558139534884;44,2118057850941
39,609221;15,6424581005587;38,6567660502478
39,611717;18,6928828579341;37,1287470635886
39,615133;43,5413642960813;44,5362360082854
39,617546;12,881064834693;33,1489259082862
39,62012;18,0947933691338;37,7676234410855
39,626017;18,8679245283019;44,3753083722783
39,62865;18,9713322091062;39,7334128869696
39,630945;14,6453089244851;35,3313742197426
39,634216;16,9204737732657;36,4472483356988
39,636825;19,9738803103634;36,4472483356988
39,640106;42,8571428571429;42,9875940202938
39,642558;17,742293191395;36,088660887305
39,645323;13,4052341346007;37,45317728678
39,650887;14,3530859134714;36,4472483356988
39,653665;23,1577697286384;37,45317728678
39,659234;17,1115674195756;38,3688964874946
39,66164;10,752688172043;34,5134423077612
39,664575;12,9045066507842;35,717031071229
39,667558;16,3800163800164;37,45317728678
39,670331;15,4026246072331;34,0785386443726
39,675899;15,7091561938959;38,3688964874946
39,678146;23,9394809920521;38,0726817273059
39,684224;14,9381135296628;34,5134423077612
39,687002;16,9014084507042;36,088660887305
39,69496;16,1420500403551;33,1489259082862
39,698476;35,7568533969011;43,7049898355386
39,700594;10,4316077715478;33,1489259082862
39,70322;11,0309715740348;37,1287470635886
39,709232;26,4666960741068;36,4472483356988
39,711575;19,5954237757808;39,9857391314819
39,719792;16,4439340154521;34,9305897656537
39,72603;27,3390036452005;44,0456445030356
39,728433;9,87724001693241;33,6242996985988
39,731458;23,4649980445835;39,4746979622293
39,73423;15,0246834084568;35,717031071229
39,736728;22,9028201904078;34,5134423077612
39,743015;588,235294117647;34,0785386443726
39,745332;26,1469702958256;37,7676234410855
39,750894;9,00252070579762;35,717031071229
39,754016;52,790346907994;42,8000897927344
39,756344;8,68658790826963;37,1287470635886
39,759366;30,6560392397302;44,0456445030356
39,761501;24,4973422694708;43,1717196088105
39,767563;19,2472198460222;36,4472483356988
39,769847;36,9613085876062;41,381362689505
39,773131;17,5477078306646;35,717031071229
39,775902;19,6506550218341;36,088660887305
39,778214;26,0583116180737;39,2092624231778
39,784229;17,0357751277683;35,3313742197426
39,786508;34,6205059920106;40,7073584201043
39,789813;11,7600940807526;36,4472483356988
39,792705;31,4465408805031;45,5969036491134
39,794823;40,8031783528401;38,6567660502478
39,798129;15,4083204930663;38,3688964874946
39,8009;12,8150363092695;36,4472483356988
39,803612;10,2557528363566;36,7936779079507
39,80924;15,2771715408119;39,4746979622293
39,812006;18,152114721365;37,7676234410855
39,817569;11,2154773587551;35,717031071229
39,820132;8,70390884633644;33,1489259082862
39,823462;28,109627547435;43,3525861656644
39,825909;15,4696132596685;36,088660887305
39,828165;12,1432908318154;34,5134423077612
39,831015;13,4422500258505;33,6242996985988
39,834239;10,7550010755001;34,9305897656537
39,837018;17,6260260865186;35,717031071229
39,842905;39,7456279809221;44,0456445030356
39,844987;16,8959691045136;33,1489259082862
39,847799;26,0570887125429;35,3313742197426
39,85091;23,6864771748493;34,5134423077612
39,853685;14,2369719433467;35,3313742197426
39,859569;126,582278481013;43,5303070572043
39,86145;23,5616673092576;40,4724355752431
39,867575;12,8976784178848;34,0785386443726
39,869841;27,848308624785;41,1615973658781
39,873079;22,8963938179737;37,45317728678
39,875916;20,6825232678387;39,9857391314819
39,878496;8,70224293293659;37,45317728678
39,884245;12,9477772982305;35,3313742197426
39,88704;18,0034765333996;33,1489259082862
39,892585;19,5482189400521;39,4746979622293
39,895044;19,0839694656489;34,5134423077612
39,901251;74,5712155108128;43,8767366294562
39,903438;17,8140308932799;34,5134423077612
39,909578;47,7326968973747;45,0043496251546
39,91202;14,2857142857143;37,45317728678
39,917583;17,0575692963753;35,717031071229
39,920008;20,8849656094233;34,0785386443726
39,925925;24,614007607966;36,7936779079507
39,928689;9,72792217662259;39,2092624231778
39,93425;21,5285252960172;36,4472483356988
39,937031;26,7423456857501;33,1489259082862
39,942596;24,7302158273381;35,717031071229
39,944841;20,7725801941437;40,4724355752431
39,950921;10,7805088400172;34,5134423077612
39,953201;20,9488601355514;38,3688964874946
39,956633;21,128248468202;42,6090806110361
39,95926;20,017793594306;37,45317728678
39,96156;8,54883522120111;34,5134423077612
39,965293;154,320987654321;38,9367477749468
39,967588;11,3464447806354;34,5134423077612
39,970341;17,1492645603852;37,45317728678
39,97593;26,8096514745308;37,45317728678
39,978692;16,713769106877;36,088660887305
39,984256;12,8727740828148;34,5134423077612
39,986574;17,5291928480893;33,1489259082862
39,992595;11,101243339254;40,9370016504374
39,995322;28,8973841847025;37,1287470635886
40,000924;17,0757737459979;35,717031071229
40,003306;15,9678440657435;33,6242996985988
40,009267;23,8715277777778;37,7676234410855
40,012032;6,81291729118409;39,4746979622293
40,014581;18,5209683820611;33,1489259082862
40,017596;10,3092783505155;33,6242996985988
40,020371;24,6812011517894;38,3688964874946
40,026063;18,7734668335419;44,3753083722783
40,02838;16,1093211865348;35,3313742197426
40,034263;17,4592371201136;36,088660887305
40,03983;10,7032002568768;37,45317728678
40,042602;15,600624024961;36,7936779079507
40,044885;17,3900946021146;34,0785386443726
40,048158;16,2700833841773;37,45317728678
40,050761;12,6043800220577;33,6242996985988
40,053196;46,5208353954271;41,5965010292666
40,056498;18,5758513931889;35,3313742197426
40,059267;19,9911150599733;38,3688964874946
40,061703;9,89581901646554;38,0726817273059
40,067596;21,2314225053079;34,0785386443726
40,069909;25,7827800778442;33,6242996985988
40,075939;22,3413762287757;39,7334128869696
40,078458;13,6986301369863;33,1489259082862
40,081029;18,8323917137476;35,717031071229
40,084021;11,2580917534478;33,1489259082862
40,08704;8,46919330933729;33,6242996985988
40,089332;25,4841997961264;37,1287470635886
40,092605;11,0889332446219;38,0726817273059
40,095367;15,9348038880921;36,088660887305
40,103708;26,437947677457;35,717031071229
40,10927;22,0458553791887;37,7676234410855
40,112035;18,5141103969954;37,7676234410855
40,117722;28,6368843069874;34,9305897656537
40,120381;29,7908560311284;36,4472483356988
40,12594;15,493581230633;37,45317728678
40,128193;27,2562083585706;39,7334128869696
40,132805;1,66666666666667;33,1489259082862
40,135544;2147483647;33,1489259082862
40,137353;16,3378157597084;43,8767366294562
40,139971;5,09476258406358;45,0043496251546
40,142754;22,845953002611;45,3049211083647
40,14488;28,0257421631721;39,7334128869696
40,148161;22,1863654699476;39,2092624231778
40,150931;6,6325563767292;36,4472483356988
40,154003;14,8754183711417;41,8072032093355
40,156639;10,4133290611983;44,6946685414376
40,159724;270,27027027027;35,3313742197426
40,162036;11,8638396252243;37,45317728678
40,167599;12,6876718122225;34,9305897656537
40,170378;20,1612903225806;33,6242996985988
40,17594;26,3968323801144;37,45317728678
40,178703;14,4927536231884;36,088660887305
40,181495;14,0196274784699;36,088660887305
40,184269;18,8837599664289;34,0785386443726
40,187045;19,2546735236053;36,7936779079507
40,192949;30,3030303030303;34,9305897656537
40,195095;18,6332397638176;33,6242996985988
40,201281;31,2989045383412;43,1717196088105
40,203712;17,9330691580135;33,6242996985988
40,209276;14,8809523809524;38,3688964874946
40,211597;24,6992271532149;35,717031071229
40,214831;15,8478605388273;36,4472483356988
40,217261;8,56269113149847;33,6242996985988
40,219974;29,4888597640891;38,3688964874946
40,22331;29,0191526407429;43,1717196088105
40,225942;28,2547272332102;38,6567660502478
40,228207;25,0264703051304;39,9857391314819
40,233563;9,30311231393775;33,6242996985988
40,23655;25,9417391774307;40,2319846297916
40,240289;232,558139534884;37,7676234410855
40,242609;15,1777970511709;38,3688964874946
40,245154;36,516094130376;39,9857391314819
40,248167;13,8421989321732;36,7936779079507
40,25094;7,81860828772479;35,717031071229
40,253716;28,5131244234479;34,5134423077612
40,259282;24,1386877331578;37,7676234410855
40,26167;10,4562214517638;37,7676234410855
40,265324;14,8210882913402;39,2092624231778
40,267607;8,40159630329763;34,0785386443726
40,270385;14,4508670520231;36,7936779079507
40,275947;25,8620689655172;38,0726817273059
40,278512;21,9836692742534;38,3688964874946
40,284274;12,3634865031939;37,1287470635886
40,287052;15,616315079008;37,45317728678
40,292746;29,708853238265;37,45317728678
40,295063;27,6602218349791;33,1489259082862
40,300944;25,0469630557295;34,5134423077612
40,30333;10,9571029419821;34,9305897656537
40,309286;23,6559139784946;38,0726817273059
40,311613;21,4778705535981;33,6242996985988
40,317615;21,1104074308634;34,9305897656537
40,319998;23,2997481108312;35,3313742197426
40,323511;8,06321561038542;43,1717196088105
40,32595;14,8942508191838;38,0726817273059
40,334386;24,2914979757085;37,1287470635886
40,337059;18,5089662287223;36,4472483356988
40,34262;16,8776371308017;38,6567660502478
40,345382;19,1955850154464;37,7676234410855
40,350949;14,7523709167545;34,5134423077612
40,353251;12,725257583843;35,3313742197426
40,359287;25,6191289496157;38,0726817273059
40,361613;18,1012093706551;33,1489259082862
40,367455;18,1543116490166;36,7936779079507
40,370393;8,36645053336122;37,45317728678
40,372835;14,8788437012895;34,9305897656537
40,376088;7,98995548453373;36,4472483356988
40,379076;12,4893183461513;42,9875940202938
40,384238;16,9811320754717;34,5134423077612
40,387065;25,6300726185391;34,5134423077612
40,392626;15,1975683890578;37,1287470635886
40,39489;13,6888935688525;33,6242996985988
40,400954;12,666244458518;34,9305897656537
40,403704;21,8605780908428;35,717031071229
40,409294;6,23688835969836;39,2092624231778
40,412977;15,1209677419355;37,1287470635886
40,417619;12,6023944549464;34,5134423077612
40,419909;35,8565737051793;40,7073584201043
40,423331;36,3086232980333;43,5303070572043
40,425963;19,4426441996111;38,3688964874946
40,428728;12,648116096392;39,2092624231778
40,434289;14,6997060058799;34,9305897656537
40,43673;10,0523781810486;34,5134423077612
40,442632;15,4015401540154;38,3688964874946
40,445262;13,6281462939786;38,6567660502478
40,450958;18,7930674462309;35,3313742197426
40,453738;16,0305814168568;38,6567660502478
40,459299;25,8342303552207;36,7936779079507
40,461776;20,381357851352;34,5134423077612
40,46763;16,9419737399407;34,9305897656537
40,470407;12,8781072177299;37,45317728678
40,47597;13,2100396301189;38,9367477749468
40,478733;21,979789315678;38,3688964874946
40,4843;10,2796052631579;34,9305897656537
40,48697;11,0293021730706;38,3688964874946
40,492639;24,0384615384615;37,7676234410855
40,49519;14,7428197007754;38,0726817273059
40,500969;21,3675213675214;34,0785386443726
40,503621;9,03150401105031;36,4472483356988
40,50931;13,1607808729985;39,2092624231778
40,511567;28,328611898017;37,7676234410855
40,514867;16,243654822335;37,1287470635886
40,517399;14,9314510655626;33,6242996985988
40,519957;41,0019860336985;39,9857391314819
40,523345;25,3004427577483;44,0456445030356
40,525976;28,1873373807459;38,0726817273059
40,528238;50,7872016251904;40,2319846297916
40,531534;18,1086519114688;36,7936779079507
40,534304;23,2853513971211;37,45317728678
40,537083;19,6614543332002;34,5134423077612
40,542643;19,3756727664155;37,7676234410855
40,544972;22,6890531991565;33,1489259082862
40,550975;14,903129657228;34,9305897656537
40,553751;23,296447291788;36,4472483356988
40,559313;17,3422935183178;37,1287470635886
40,562079;16,7264764916976;36,4472483356988
40,567472;14,0274314214464;38,3688964874946
40,570119;17,6220325755859;35,717031071229
40,575982;23,2312565997888;37,1287470635886
40,578685;20,4753850262619;39,7334128869696
40,584655;31,3725490196078;43,5303070572043
40,586799;13,664366112372;38,0726817273059
40,592979;13,4031621534414;45,1557404488113
40,601321;47,6190476190476;44,0456445030356
40,603296;7,27547088464337;34,5134423077612
40,608839;10,5518624037143;33,1489259082862
40,612083;7,3708680614617;37,1287470635886
40,617644;17,0248989146627;36,4472483356988
40,620134;13,6153659129589;35,717031071229
40,625983;24,0963855421687;36,088660887305
40,628748;10,6187578923201;38,9367477749468
40,634313;12,6742712294043;36,7936779079507
40,63709;27,3972602739726;36,088660887305
40,642654;6,42974047229366;35,3313742197426
40,647912;15,9235668789809;34,9305897656537
40,650978;18,75;38,3688964874946
40,653524;41,3292847503374;40,4724355752431
40,656552;15,2838427947598;38,3688964874946
40,659324;23,9651416122004;36,4472483356988
40,661626;48,9804078368653;37,1287470635886
40,664879;17,9569034317638;35,3313742197426
40,66765;6,44270593649333;37,45317728678
40,670625;12,1670081967213;42,6090806110361
40,675988;15,2538679450861;37,7676234410855
40,678551;17,7949709864603;34,5134423077612
40,68178;26,3355906696764;43,3525861656644
40,683934;10,4956268221574;33,6242996985988
40,686599;9,38266852716162;34,0785386443726
40,692658;14,026634102873;37,7676234410855
40,700984;18,9873417721519;34,9305897656537
40,703675;14,4201057474421;36,088660887305
40,706991;25,4452926208651;37,45317728678
40,709326;25,8899676375405;36,4472483356988
40,711727;14,1426839671351;33,1489259082862
40,718004;11,7605550982006;43,3525861656644
40,720658;17,2159370388588;42,9875940202938
40,723357;21,3740458015267;38,9367477749468
40,725996;23,8146785018402;38,3688964874946
40,728756;17,5481060147646;38,0726817273059
40,734107;14,168319637291;33,1489259082862
40,7371;24,1170480733158;36,4472483356988
40,742661;17,4634359310194;38,3688964874946
40,745425;18,4652641138187;38,0726817273059
40,750794;15,868436237738;35,3313742197426
40,753766;19,9178770607342;37,1287470635886
40,759457;11,9688809096349;39,4746979622293
40,7616;12,4046248186116;36,7936779079507
40,768008;41,6377515614157;44,0456445030356
40,770435;9,51737688812477;33,6242996985988
40,775994;26,4496439471007;37,1287470635886
40,778442;31,8520820385332;38,3688964874946
40,781552;11,937447773666;38,3688964874946
40,784203;13,2406487917908;35,3313742197426
40,786847;18,0745814307458;36,4472483356988
40,789808;14,0712945590994;37,45317728678
40,792663;16,4654226125137;37,1287470635886
40,794904;12,3120448472783;33,6242996985988
40,800728;9,41239747209896;33,6242996985988
40,803765;18,0577235025862;34,9305897656537
40,809329;14,9636596836255;39,7334128869696
40,811884;12,8663330950679;33,1489259082862
40,814475;17,0557509860356;34,5134423077612
40,817655;20,5930807248764;35,717031071229
40,820392;13,8332726610848;36,088660887305
40,823566;30,0075018754689;44,2118057850941
40,825999;21,654395842356;37,7676234410855
40,828484;37,0974922095266;36,7936779079507
40,832956;2147483647;33,1489259082862
40,834798;4,56568884830499;39,9857391314819
40,837475;12,8329633740289;40,2319846297916
40,842562;24,3097760027783;33,6242996985988
40,845426;14,3207855973813;37,7676234410855
40,84773;6,54075709263347;34,5134423077612
40,85099;12,3456790123457;34,0785386443726
40,853363;28,5615371299983;33,6242996985988
40,85656;14,9253731343284;36,7936779079507
40,859331;32,8947368421053;36,7936779079507
40,861633;19,5839729000159;33,1489259082862
40,867661;10,3691414350892;33,6242996985988
40,870226;10,7518623761616;35,3313742197426
40,876128;22,3713646532438;37,45317728678
40,878361;20,4626556534325;33,1489259082862
40,884438;26,3574064312072;34,5134423077612
40,886965;8,90399870487292;40,2319846297916
40,892668;21,0837022981236;39,9857391314819
40,895431;14,2718131689912;38,3688964874946
40,900994;12,3622682074711;36,4472483356988
40,906564;12,8150363092695;37,45317728678
40,909336;18,9913483857354;37,7676234410855
40,911662;26,7673629367621;41,1615973658781
40,917664;11,1669458403127;34,0785386443726
40,920103;8,32469449941884;36,088660887305
40,928275;25,9879917555336;38,6567660502478
40,931562;13,267626990144;37,45317728678
40,93435;18,7734668335419;33,1489259082862
40,936904;13,4710372698698;34,0785386443726
40,942673;16,7644593461861;37,1287470635886
40,944992;20,5174664925791;33,6242996985988
40,951001;10,2585145670907;38,0726817273059
40,953777;14,350143501435;36,088660887305
40,95618;18,3108262760357;35,717031071229
40,95934;7,16625716625717;36,7936779079507
40,962202;17,5978882534096;39,4746979622293
40,965276;27,8745644599303;45,1557404488113
40,967665;20,2757502027575;35,3313742197426
40,97045;9,51737688812477;35,717031071229
40,976007;25,3807106598985;36,7936779079507
40,978334;11,8375033629271;35,3313742197426
40,982066;4,21466704130374;39,9857391314819
40,984697;23,4375;42,9875940202938
40,987056;14,5243282498184;35,3313742197426
40,989636;17,0201623461639;35,717031071229
40,992437;11,119759813188;33,1489259082862
40,995441;23,8728393569443;38,0726817273059
41,001012;12,2900450634986;33,6242996985988
41,003786;12,2084431022296;35,717031071229
41,009025;12,748847700304;33,6242996985988
41,011946;15,625;40,2319846297916
41,017673;16,3098878695209;36,4472483356988
41,02006;18,7505095247153;33,1489259082862
41,026012;19,2020482184766;38,3688964874946
41,028619;16,976861167002;38,9367477749468
41,032058;223,880597014925;39,4746979622293
41,034338;16,2304727125178;33,6242996985988
41,037117;16,2029960256802;34,5134423077612
41,042683;23,2705733023059;40,2319846297916
41,04502;20,619619568019;33,6242996985988
41,05101;20,5803663305207;35,3313742197426
41,053787;27,0046337496548;34,9305897656537
41,059351;14,9126544524925;39,2092624231778
41,061786;16,4363860496173;33,6242996985988
41,066662;2147483647;33,1489259082862
41,070067;8,25884181888846;33,6242996985988
41,074333;2147483647;33,1489259082862
41,076146;26,0793972761518;38,3688964874946
41,078778;23,4240440923183;39,2092624231778
41,082074;254,777070063694;41,5965010292666
41,084344;14,2915475704369;34,0785386443726
41,087121;16,0486043445865;39,4746979622293
41,092683;19,0880169671262;36,7936779079507
41,095153;19,4800329662096;35,717031071229
41,098576;32,9851566794942;44,2118057850941
41,101012;16,4744645799012;36,4472483356988
41,10379;18,3810533757511;34,9305897656537
41,107044;227,272727272727;40,2319846297916
41,10935;19,0165715838087;37,1287470635886
41,111592;17,0330547719167;33,6242996985988
41,115287;44,7427293064877;44,6946685414376
41,117314;8,18139317438055;33,1489259082862
41,120462;16,543103976472;36,7936779079507
41,125456;6,23608017817372;34,0785386443726
41,129747;28,9558848577755;39,7334128869696
41,13435;20,3583061889251;37,45317728678
41,136794;13,9937028337248;34,5134423077612
41,142693;12,7768313458262;38,0726817273059
41,145454;17,5205413243113;38,3688964874946
41,151022;22,5826319031;36,088660887305
41,153795;14,0393100681909;37,7676234410855
41,156098;14,551501922877;36,4472483356988
41,159356;21,128248468202;38,9367477749468
41,161748;9,97198347499881;33,6242996985988
41,167815;22,2965440356745;34,0785386443726
41,169975;20,1698015854402;42,4144329412481
41,175128;10000;33,1489259082862
41,178077;18,6226675108943;37,1287470635886
41,184355;12,2976019676163;34,9305897656537
41,187132;20,7375349382382;35,717031071229
41,192691;16,7434072833822;37,7676234410855
41,195402;18,3366077275704;40,2319846297916
41,198752;163,934426229508;40,9370016504374
41,201022;14,3207855973813;33,1489259082862
